,latitude,longitude,pm2.5,geometry
113,50.820042,4.374785,75.23520677142425,POINT (4.374785 50.820042)
235,50.810085,4.324864,58.00005175482439,POINT (4.324864 50.810085)
36,50.845124,4.351486,70.38111344016532,POINT (4.351486 50.845124)
240,50.81418,4.347721,61.17671726869081,POINT (4.347721 50.81418)
281,50.895485,4.341311,65.373917464571,POINT (4.341311 50.895485)
228,50.816525,4.336212,80.56282801134635,POINT (4.336212 50.816525)
253,50.872475,4.314266,80.64712470172634,POINT (4.314266 50.872475)
245,50.798988,4.375581,80.62260307953063,POINT (4.375581 50.798988)
333,50.856582,4.430988,74.22387656009612,POINT (4.430988 50.856582)
95,50.87808,4.34793,80.21170168148977,POINT (4.34793 50.87808)
256,50.874767,4.308977,70.44123905792088,POINT (4.308977 50.874767)
224,50.824352,4.334465,77.96275824598976,POINT (4.334465 50.824352)
16,50.835968,4.355508,76.5773507447755,POINT (4.355508 50.835968)
2,50.836151,4.326019,84.41259714444081,POINT (4.326019 50.836151)
305,50.895592,4.387965,58.704535614716235,POINT (4.387965 50.895592)
98,50.85904,4.312402,71.70755253397361,POINT (4.312402 50.85904)
166,50.876205,4.337137,78.06654760306947,POINT (4.337137 50.876205)
39,50.834237,4.350732,60.07321587370072,POINT (4.350732 50.834237)
88,50.873354,4.334311,63.98708858597017,POINT (4.334311 50.873354)
258,50.862152,4.323353,68.52934148348172,POINT (4.323353 50.862152)
193,50.848866,4.320628,73.79009802928834,POINT (4.320628 50.848866)
233,50.813858,4.330992,67.05106898698813,POINT (4.330992 50.813858)
141,50.860652,4.358116,83.71067846702643,POINT (4.358116 50.860652)
203,50.84045,4.305055,67.69534762108196,POINT (4.305055 50.84045)
48,50.849358,4.363589,78.88170911187649,POINT (4.363589 50.849358)
327,50.874082,4.362205,82.06147752777385,POINT (4.362205 50.874082)
103,50.834792,4.364115,61.884166252036344,POINT (4.364115 50.834792)
30,50.853666,4.351771,71.44700207446287,POINT (4.351771 50.853666)
169,50.877125,4.387515,83.1584455918582,POINT (4.387515 50.877125)
84,50.85896,4.330107,69.66859571682613,POINT (4.330107 50.85896)
259,50.859608,4.33409,68.27077471832405,POINT (4.33409 50.859608)
62,50.84177,4.38418,67.86447868599159,POINT (4.38418 50.84177)
275,50.896278,4.372427,66.51326118524001,POINT (4.372427 50.896278)
174,50.853947,4.31635,75.60061034755176,POINT (4.31635 50.853947)
354,50.821557,4.402288,75.09260606358654,POINT (4.402288 50.821557)
69,50.827577,4.363797,59.69176448587743,POINT (4.363797 50.827577)
60,50.856714,4.362106,78.00184649822624,POINT (4.362106 50.856714)
310,50.88058,4.401674,52.66603965611722,POINT (4.401674 50.88058)
261,50.86879,4.399587,63.743339561674105,POINT (4.399587 50.86879)
277,50.881588,4.373817,76.36339199160913,POINT (4.373817 50.881588)
326,50.809406,4.443777,68.633888755677,POINT (4.443777 50.809406)
97,50.858058,4.318689,63.777178675221094,POINT (4.318689 50.858058)
26,50.839413,4.328914,66.90956830957953,POINT (4.328914 50.839413)
243,50.811752,4.353424,61.25873942345183,POINT (4.353424 50.811752)
320,50.887001,4.310701,59.35597708114408,POINT (4.310701 50.887001)
177,50.849409,4.389263,74.06451048153909,POINT (4.389263 50.849409)
184,50.831592,4.385786,72.31901198608013,POINT (4.385786 50.831592)
52,50.859212,4.34551,72.36895020122728,POINT (4.34551 50.859212)
47,50.854714,4.347151,70.64845589701511,POINT (4.347151 50.854714)
143,50.857218,4.407879,53.985344405568526,POINT (4.407879 50.857218)
167,50.869032,4.309731,61.395490966243244,POINT (4.309731 50.869032)
137,50.86661,4.373102,72.38713384499941,POINT (4.373102 50.86661)
226,50.819939,4.325277,92.71930521036097,POINT (4.325277 50.819939)
146,50.859243,4.401022,70.23216878118329,POINT (4.401022 50.859243)
76,50.825749,4.345165,70.43749619252786,POINT (4.345165 50.825749)
85,50.8572655241,4.33236837869,74.05266227128217,POINT (4.33236837869 50.8572655241)
350,50.848184,4.425621,74.54092351710868,POINT (4.425621 50.848184)
21,50.851919,4.352776,75.04281933530075,POINT (4.352776 50.851919)
34,50.84563,4.346942,60.8602706934615,POINT (4.346942 50.84563)
260,50.86702,4.406995,69.13396872635978,POINT (4.406995 50.86702)
139,50.863872,4.366741,63.479826800093406,POINT (4.366741 50.863872)
29,50.856584,4.352877,67.2449938892282,POINT (4.352877 50.856584)
73,50.823898,4.367752,63.72459643552011,POINT (4.367752 50.823898)
220,50.825706,4.288377,65.68514062349225,POINT (4.288377 50.825706)
223,50.824055,4.326376,71.95870535798824,POINT (4.326376 50.824055)
349,50.833444,4.334857,72.15649122354026,POINT (4.334857 50.833444)
152,50.852389,4.387373,68.45142767719908,POINT (4.387373 50.852389)
237,50.827972,4.330705,71.32396021756668,POINT (4.330705 50.827972)
191,50.853973,4.38374,84.89788041372428,POINT (4.38374 50.853973)
216,50.828873,4.303918,87.75177804607986,POINT (4.303918 50.828873)
23,50.846331,4.355193,74.95795522676251,POINT (4.355193 50.846331)
321,50.884251,4.330287,94.17050078241634,POINT (4.330287 50.884251)
246,50.796471,4.328415,58.752008953065804,POINT (4.328415 50.796471)
230,50.818382,4.346061,84.92789308323958,POINT (4.346061 50.818382)
189,50.836924,4.389073,82.82643632424804,POINT (4.389073 50.836924)
55,50.853248,4.366188,80.18825779385249,POINT (4.366188 50.853248)
311,50.818456,4.40349,76.57757309965199,POINT (4.40349 50.818456)
133,50.866795,4.3092224,74.16606308926198,POINT (4.3092224 50.866795)
282,50.890522,4.345112,42.60679075622589,POINT (4.345112 50.890522)
134,50.862652,4.316644,76.67796056302475,POINT (4.316644 50.862652)
33,50.848701,4.356055,76.76029190081162,POINT (4.356055 50.848701)
252,50.802563,4.315701,62.43224122118083,POINT (4.315701 50.802563)
238,50.820278,4.330802,69.59912476469151,POINT (4.330802 50.820278)
79,50.84413,4.374871,80.3445775666067,POINT (4.374871 50.84413)
236,50.812328,4.318885,64.78223786795947,POINT (4.318885 50.812328)
318,50.880539,4.32823,57.2439130010723,POINT (4.32823 50.880539)
329,50.847617,4.436084,67.36155528128508,POINT (4.436084 50.847617)
308,50.872265,4.352158,77.76899043317654,POINT (4.352158 50.872265)
328,50.849988,4.417064,83.52570093449886,POINT (4.417064 50.849988)
346,50.81591,4.2737,77.87433499312118,POINT (4.2737 50.81591)
335,50.854231,4.444034,78.22084608554609,POINT (4.444034 50.854231)
110,50.826992,4.382379,79.38714537174349,POINT (4.382379 50.826992)
5,50.848893,4.349396,81.24758080010339,POINT (4.349396 50.848893)
234,50.809799,4.317546,78.00266252512559,POINT (4.317546 50.809799)
197,50.848255,4.314854,66.92771674937762,POINT (4.314854 50.848255)
22,50.855969,4.355657,76.99885726205935,POINT (4.355657 50.855969)
151,50.853518,4.392491,70.78580002975822,POINT (4.392491 50.853518)
291,50.804661,4.327886,89.82926932944432,POINT (4.327886 50.804661)
219,50.829491,4.286006,79.10124836978746,POINT (4.286006 50.829491)
78,50.823699,4.351623,58.352561575000266,POINT (4.351623 50.823699)
254,50.867393,4.320344,71.01721337787643,POINT (4.320344 50.867393)
336,50.848578,4.459038,58.70898383386617,POINT (4.459038 50.848578)
102,50.83579,4.375782,84.33825843164745,POINT (4.375782 50.83579)
279,50.890181,4.336962,59.31027798949273,POINT (4.336962 50.890181)
117,50.816029,4.391006,69.50410209185195,POINT (4.391006 50.816029)
188,50.857235,4.324354,78.75125544496156,POINT (4.324354 50.857235)
362,50.872501,4.290218,75.51111858818886,POINT (4.290218 50.872501)
200,50.843967,4.313537,82.34663131540874,POINT (4.313537 50.843967)
199,50.843693,4.304986,64.83078191371813,POINT (4.304986 50.843693)
83,50.86284,4.33126,71.66152904016093,POINT (4.33126 50.86284)
344,50.830179,4.337958,88.21819743760503,POINT (4.337958 50.830179)
255,50.868011,4.313968,90.0355834899194,POINT (4.313968 50.868011)
358,50.82708,4.444795,63.736957596886846,POINT (4.444795 50.82708)
301,50.806271,4.387673,65.74082923411996,POINT (4.387673 50.806271)
148,50.855629,4.394807,64.67535294776502,POINT (4.394807 50.855629)
80,50.814852,4.376794,87.48328317244554,POINT (4.376794 50.814852)
31,50.850303,4.360706,72.79843407109765,POINT (4.360706 50.850303)
19,50.827955,4.347791,73.76220546422925,POINT (4.347791 50.827955)
107,50.827652,4.359031,64.18896816113855,POINT (4.359031 50.827652)
86,50.876195,4.324477,68.9075621739303,POINT (4.324477 50.876195)
269,50.860859,4.421375,84.32754958280611,POINT (4.421375 50.860859)
28,50.842005,4.3305,72.7992614166917,POINT (4.3305 50.842005)
99,50.864992,4.338431,53.585515174145556,POINT (4.338431 50.864992)
213,50.821018,4.293865,63.41078517339739,POINT (4.293865 50.821018)
266,50.877552,4.409136,65.21005791067513,POINT (4.409136 50.877552)
288,50.802711,4.358842,51.22626445436308,POINT (4.358842 50.802711)
147,50.861874,4.372146,72.61566081340378,POINT (4.372146 50.861874)
345,50.802675,4.412073,68.4341956778069,POINT (4.412073 50.802675)
119,50.82559,4.379555,90.54154111000918,POINT (4.379555 50.82559)
317,50.819546,4.421198,82.22406437622475,POINT (4.421198 50.819546)
89,50.8711927451,4.32992476564,78.00370616706485,POINT (4.32992476564 50.8711927451)
225,50.821117,4.342008,78.64207056865195,POINT (4.342008 50.821117)
247,50.79586,4.32058,57.26494099283296,POINT (4.32058 50.79586)
131,50.81329,4.434751,69.35996365421124,POINT (4.434751 50.81329)
58,50.859181,4.35942,73.00969490578863,POINT (4.35942 50.859181)
355,50.837714,4.369117,76.35244147035677,POINT (4.369117 50.837714)
66,50.843359,4.379946,58.13962709436081,POINT (4.379946 50.843359)
264,50.870983,4.397506,64.90961660351425,POINT (4.397506 50.870983)
182,50.83168,4.404769,77.48241619722259,POINT (4.404769 50.83168)
93,50.85062,4.381152,90.26655799595821,POINT (4.381152 50.85062)
116,50.818253,4.395749,72.43144580255054,POINT (4.395749 50.818253)
9,50.844045,4.345048,58.288350636595574,POINT (4.345048 50.844045)
138,50.865218,4.377735,62.894997955135224,POINT (4.377735 50.865218)
218,50.845928,4.323812,75.2555832605275,POINT (4.323812 50.845928)
244,50.81218,4.368321,72.26354843015342,POINT (4.368321 50.81218)
159,50.869297,4.36257,77.54159721883907,POINT (4.36257 50.869297)
186,50.861783,4.302607,54.36890698769109,POINT (4.302607 50.861783)
27,50.838733,4.32176,84.83459246511904,POINT (4.32176 50.838733)
150,50.854654,4.398451,61.75961909217101,POINT (4.398451 50.854654)
181,50.835723,4.394395,81.72421718388794,POINT (4.394395 50.835723)
273,50.854824,4.306209,81.17680110970183,POINT (4.306209 50.854824)
126,50.837288,4.43462,79.56411144491062,POINT (4.43462 50.837288)
198,50.847649,4.307714,73.9635076922115,POINT (4.307714 50.847649)
61,50.843836,4.378002,65.36351849914028,POINT (4.378002 50.843836)
8,50.845683,4.368582,76.86079560300632,POINT (4.368582 50.845683)
153,50.854128,4.378002,61.44194388755392,POINT (4.378002 50.854128)
262,50.87693,4.400722,74.18506064608167,POINT (4.400722 50.87693)
154,50.851241,4.396386,74.76412242317741,POINT (4.396386 50.851241)
295,50.793682,4.418497,75.60358503805374,POINT (4.418497 50.793682)
306,50.889603,4.373967,63.50211806516867,POINT (4.373967 50.889603)
359,50.867708,4.357532,62.626023140945705,POINT (4.357532 50.867708)
299,50.80941,4.386541,71.58939891535923,POINT (4.386541 50.80941)
38,50.837912,4.347421,63.79927757813873,POINT (4.347421 50.837912)
11,50.8405,4.356878,78.76188494152561,POINT (4.356878 50.8405)
176,50.852356,4.408635,63.61126627430183,POINT (4.408635 50.852356)
1,50.836304,4.41505,87.64244251873194,POINT (4.41505 50.836304)
92,50.875826,4.329921,74.81322252136124,POINT (4.329921 50.875826)
15,50.837036,4.406826,60.32541999713844,POINT (4.406826 50.837036)
180,50.837726,4.381565,55.95588146684095,POINT (4.381565 50.837726)
105,50.829631,4.3692,81.62701168103146,POINT (4.3692 50.829631)
18,50.84771,4.377552,88.01032743306351,POINT (4.377552 50.84771)
357,50.834634,4.456746,76.74547657706746,POINT (4.456746 50.834634)
257,50.872169,4.298216,79.75185967366174,POINT (4.298216 50.872169)
111,50.827831,4.431822,85.25724343704243,POINT (4.431822 50.827831)
20,50.843613,4.360628,73.41069106417821,POINT (4.360628 50.843613)
251,50.800377,4.326985,63.267952555707794,POINT (4.326985 50.800377)
183,50.829928,4.390357,68.03267694965616,POINT (4.390357 50.829928)
145,50.859096,4.379117,69.59056549366476,POINT (4.379117 50.859096)
179,50.839217,4.398015,73.94316012938265,POINT (4.398015 50.839217)
294,50.798344,4.419014,66.6616533794528,POINT (4.419014 50.798344)
265,50.867241,4.40287,64.81558996787206,POINT (4.40287 50.867241)
124,50.818283,4.363568,76.70244991106367,POINT (4.363568 50.818283)
40,50.833931,4.343155,70.16844411535281,POINT (4.343155 50.833931)
356,50.829715,4.455151,77.7397726667831,POINT (4.455151 50.829715)
211,50.816528,4.290832,58.879786708598814,POINT (4.290832 50.816528)
122,50.822207,4.389325,69.94085162912764,POINT (4.389325 50.822207)
239,50.8187714,4.350961,48.44594649835659,POINT (4.350961 50.8187714)
135,50.872744,4.376647,68.27515204376483,POINT (4.376647 50.872744)
67,50.83975,4.385426,75.01428433151733,POINT (4.385426 50.83975)
24,50.855268,4.358717,65.41549899558677,POINT (4.358717 50.855268)
121,50.823986,4.37379,61.077943743556276,POINT (4.37379 50.823986)
330,50.847546,4.450015,67.9684440695983,POINT (4.450015 50.847546)
353,50.815681,4.40812,53.268476786988835,POINT (4.40812 50.815681)
6,50.845333,4.356475,76.56086573463102,POINT (4.356475 50.845333)
161,50.872592,4.379886,89.81648731734109,POINT (4.379886 50.872592)
109,50.824048,4.359896,77.44743841007758,POINT (4.359896 50.824048)
271,50.851158,4.309591,88.52294259701333,POINT (4.309591 50.851158)
172,50.869764,4.388191,71.45030566366336,POINT (4.388191 50.869764)
263,50.872002,4.403286,72.2772359945376,POINT (4.403286 50.872002)
274,50.86002,4.307502,77.64934659045038,POINT (4.307502 50.86002)
278,50.894005,4.331902,87.19983778600565,POINT (4.331902 50.894005)
68,50.840282,4.380131,56.809520422979055,POINT (4.380131 50.840282)
125,50.817392,4.354105,62.84279503966361,POINT (4.354105 50.817392)
339,50.845365,4.41788,60.661458876651494,POINT (4.41788 50.845365)
90,50.867448,4.326807,65.16818569771898,POINT (4.326807 50.867448)
249,50.794186,4.366336,66.01246332628583,POINT (4.366336 50.794186)
332,50.845229,4.404311,54.23094247557428,POINT (4.404311 50.845229)
163,50.859112,4.39157,78.35846904792808,POINT (4.39157 50.859112)
127,50.832194,4.377694,81.05615517770717,POINT (4.377694 50.832194)
64,50.832749,4.331058,75.3092838168713,POINT (4.331058 50.832749)
74,50.831936,4.353037,74.4856678810626,POINT (4.353037 50.831936)
209,50.828602,4.299621,86.4600502929247,POINT (4.299621 50.828602)
194,50.885885,4.342003,62.85740477885209,POINT (4.342003 50.885885)
324,50.819641,4.412926,75.27190413917762,POINT (4.412926 50.819641)
241,50.803917,4.349116,64.41239907173113,POINT (4.349116 50.803917)
81,50.870259,4.343195,84.81067886627474,POINT (4.343195 50.870259)
268,50.862808,4.410791,53.249859419514785,POINT (4.410791 50.862808)
205,50.835503,4.299573,64.90392597991907,POINT (4.299573 50.835503)
319,50.885197,4.317648,75.5676327699622,POINT (4.317648 50.885197)
221,50.821846,4.284394,77.19654946313985,POINT (4.284394 50.821846)
293,50.810528,4.40231,80.73543085858222,POINT (4.40231 50.810528)
313,50.814958,4.416987,70.23841703962096,POINT (4.416987 50.814958)
128,50.832355,4.432358,79.96036007921755,POINT (4.432358 50.832355)
4,50.847976,4.343696,72.37855058523881,POINT (4.343696 50.847976)
304,50.893497,4.363297,82.2780510775426,POINT (4.363297 50.893497)
343,50.861788,4.292913,59.9350646247775,POINT (4.292913 50.861788)
303,50.807903,4.392756,52.77395956116901,POINT (4.392756 50.807903)
32,50.850176,4.346384,57.23528456320068,POINT (4.346384 50.850176)
296,50.79528,4.40832,72.71243022076203,POINT (4.40832 50.79528)
157,50.863388,4.386222,73.28551309198323,POINT (4.386222 50.863388)
280,50.897522,4.334831,81.54197557948314,POINT (4.334831 50.897522)
53,50.837499,4.335947,67.35149461099792,POINT (4.335947 50.837499)
290,50.79158,4.332669,53.32121775558952,POINT (4.332669 50.79158)
323,50.855186,4.415246,82.1604548897848,POINT (4.415246 50.855186)
56,50.845817,4.383722,72.95495975529775,POINT (4.383722 50.845817)
201,50.842667,4.295939,80.24570944790905,POINT (4.295939 50.842667)
149,50.856208,4.403386,67.79959249071298,POINT (4.403386 50.856208)
196,50.846874,4.29817,83.31466432762792,POINT (4.29817 50.846874)
43,50.845256,4.374501,70.46975101176223,POINT (4.374501 50.845256)
108,50.828012,4.371756,66.37929064861875,POINT (4.371756 50.828012)
286,50.80814,4.336901,68.63773070393282,POINT (4.336901 50.80814)
130,50.820244,4.430081,72.3135781228851,POINT (4.430081 50.820244)
325,50.821735,4.405622,67.206936392663,POINT (4.405622 50.821735)
106,50.830012,4.378625,82.76583441470413,POINT (4.378625 50.830012)
65,50.829985,4.344557,65.92142865425247,POINT (4.344557 50.829985)
231,50.805801,4.3194,71.06896459000134,POINT (4.3194 50.805801)
250,50.80534,4.372123,72.87249220287211,POINT (4.372123 50.80534)
342,50.864761,4.294429,65.92538605744902,POINT (4.294429 50.864761)
168,50.866379,4.303281,71.99031279540038,POINT (4.303281 50.866379)
13,50.840184,4.341324,77.73905637072606,POINT (4.341324 50.840184)
7,50.846319,4.362244,77.3220200635992,POINT (4.362244 50.846319)
272,50.850845,4.299659,89.3318168993729,POINT (4.299659 50.850845)
41,50.859302,4.35485,76.18563058677123,POINT (4.35485 50.859302)
57,50.849761,4.369356,74.59122969319924,POINT (4.369356 50.849761)
46,50.843556,4.355006,72.5111504331676,POINT (4.355006 50.843556)
49,50.8615,4.351143,72.96667361816928,POINT (4.351143 50.8615)
171,50.854789,4.312201,79.1831479946193,POINT (4.312201 50.854789)
3,50.853203,4.341823,74.95535604031468,POINT (4.341823 50.853203)
114,50.820391,4.385358,67.75553729784043,POINT (4.385358 50.820391)
314,50.812325,4.427962,69.81293792933575,POINT (4.427962 50.812325)
307,50.881889,4.347448,64.2120365441277,POINT (4.347448 50.881889)
289,50.801594,4.340061,70.71711433276994,POINT (4.340061 50.801594)
75,50.825888,4.340388,68.37464906638814,POINT (4.340388 50.825888)
115,50.817775,4.384971,54.05734085592951,POINT (4.384971 50.817775)
158,50.867955,4.379577,72.9573278959178,POINT (4.379577 50.867955)
94,50.849215,4.329184,70.2857335247226,POINT (4.329184 50.849215)
54,50.863445,4.34635,61.91168677369751,POINT (4.34635 50.863445)
70,50.818113,4.371446,54.230196146034416,POINT (4.371446 50.818113)
45,50.83308,4.35743,65.44149337089426,POINT (4.35743 50.83308)
136,50.869809,4.371808,78.72362199088533,POINT (4.371808 50.869809)
285,50.813469,4.338951,82.29730888416566,POINT (4.338951 50.813469)
104,50.833304,4.366611,79.24206254693912,POINT (4.366611 50.833304)
270,50.859127,4.414406,71.18101890398374,POINT (4.414406 50.859127)
267,50.86171,4.403147,73.0077501208525,POINT (4.403147 50.86171)
348,50.831078,4.398546,61.068387307274634,POINT (4.398546 50.831078)
144,50.85778,4.368144,61.6199719495688,POINT (4.368144 50.85778)
229,50.813587,4.324681,76.23988884846092,POINT (4.324681 50.813587)
312,50.816948,4.426551,80.21187932719076,POINT (4.426551 50.816948)
340,50.843617,4.425324,57.96139328059412,POINT (4.425324 50.843617)
63,50.834705,4.421643,60.87499201238063,POINT (4.421643 50.834705)
292,50.797739,4.336083,87.96630753123408,POINT (4.336083 50.797739)
156,50.847158,4.393255,67.21123927248483,POINT (4.393255 50.847158)
284,50.873085,4.35859,59.72492614697588,POINT (4.35859 50.873085)
51,50.835699,4.338826,75.97580966862591,POINT (4.338826 50.835699)
309,50.87521,4.317954,70.36952289652724,POINT (4.317954 50.87521)
175,50.854166,4.322948,79.31846815182053,POINT (4.322948 50.854166)
50,50.860862,4.339182,59.28702852816905,POINT (4.339182 50.860862)
347,50.81482,4.26534,76.08814154752035,POINT (4.26534 50.81482)
164,50.867643,4.385817,90.07055417060073,POINT (4.385817 50.867643)
206,50.834755,4.305962,67.37681581316049,POINT (4.305962 50.834755)
14,50.839024,4.362168,68.95391040090658,POINT (4.362168 50.839024)
190,50.867904,4.390696,62.448155345577014,POINT (4.390696 50.867904)
210,50.827873,4.288707,79.40230871745268,POINT (4.288707 50.827873)
287,50.809334,4.345243,62.7669896635228,POINT (4.345243 50.809334)
118,50.864622,4.297878,72.5727183866781,POINT (4.297878 50.864622)
140,50.862704,4.381289,77.34417151622243,POINT (4.381289 50.862704)
87,50.871391,4.323914,68.04616439718009,POINT (4.323914 50.871391)
315,50.810322,4.435789,59.6359166480206,POINT (4.435789 50.810322)
322,50.889523,4.315953,74.13505166165973,POINT (4.315953 50.889523)
44,50.841707,4.370986,69.90118960605828,POINT (4.370986 50.841707)
82,50.873012,4.341687,66.11492534254458,POINT (4.341687 50.873012)
202,50.839554,4.312311,86.3339012682581,POINT (4.312311 50.839554)
212,50.827106,4.2925,71.3871606212121,POINT (4.2925 50.827106)
123,50.817507,4.366498,80.76848163544491,POINT (4.366498 50.817507)
351,50.813724,4.384205,72.61535986892304,POINT (4.384205 50.813724)
195,50.8377,4.288726,68.4875341469374,POINT (4.288726 50.8377)
338,50.851073,4.452706,81.85802302824979,POINT (4.452706 50.851073)
217,50.824913,4.297248,74.6019026777131,POINT (4.297248 50.824913)
170,50.87453,4.385378,56.36098375959108,POINT (4.385378 50.87453)
187,50.826603,4.397117,53.98874014629115,POINT (4.397117 50.826603)
232,50.810875,4.329158,66.90616116344307,POINT (4.329158 50.810875)
142,50.857319,4.386724,68.6008532512456,POINT (4.386724 50.857319)
248,50.795704,4.373631,64.81880235152137,POINT (4.373631 50.795704)
192,50.851562,4.332924,71.62972601583218,POINT (4.332924 50.851562)
300,50.801434,4.392831,79.35422494570233,POINT (4.392831 50.801434)
112,50.821567,4.356508,63.48805191753813,POINT (4.356508 50.821567)
283,50.893158,4.376931,87.81210606399502,POINT (4.376931 50.893158)
204,50.837326,4.293932,82.3304948884925,POINT (4.293932 50.837326)
208,50.832565,4.294311,63.55831556446872,POINT (4.294311 50.832565)
100,50.838411,4.37302,72.15305341018097,POINT (4.37302 50.838411)
37,50.83795,4.353019,61.24817114339062,POINT (4.353019 50.83795)
71,50.815019,4.371982,81.53202781808582,POINT (4.371982 50.815019)
120,50.832872,4.37483,56.281000501254724,POINT (4.37483 50.832872)
331,50.842319,4.406295,57.902405727389606,POINT (4.406295 50.842319)
185,50.835797,4.401599,67.28861297624054,POINT (4.401599 50.835797)
334,50.855593,4.439625,75.30868566640714,POINT (4.439625 50.855593)
214,50.816002,4.295121,64.52955863721776,POINT (4.295121 50.816002)
101,50.869204,4.291663,70.24270971786979,POINT (4.291663 50.869204)
59,50.849681,4.375312,70.86737904480614,POINT (4.375312 50.849681)
17,50.855358,4.339465,74.23634884071525,POINT (4.339465 50.855358)
242,50.803791,4.333321,78.57252321541907,POINT (4.333321 50.803791)
173,50.864656,4.394448,73.98233398100824,POINT (4.394448 50.864656)
165,50.879668,4.33425,70.26977790546154,POINT (4.33425 50.879668)
215,50.836864,4.317321,66.96374213438553,POINT (4.317321 50.836864)
360,50.84157,4.46577,55.70063826954154,POINT (4.46577 50.84157)
352,50.814264,4.443479,66.86760342104508,POINT (4.443479 50.814264)
160,50.877501,4.380315,69.22071070341403,POINT (4.380315 50.877501)
132,50.816338,4.433895,80.50361673247815,POINT (4.433895 50.816338)
222,50.817162,4.280012,90.98163330248724,POINT (4.280012 50.817162)
77,50.827399,4.355281,57.999309343348955,POINT (4.355281 50.827399)
91,50.867773,4.335217,71.99267804352701,POINT (4.335217 50.867773)
10,50.841345,4.351729,75.8745583883687,POINT (4.351729 50.841345)
364,50.880887,4.374248,79.47629683727814,POINT (4.374248 50.880887)
72,50.812489,4.379203,81.84684430736257,POINT (4.379203 50.812489)
207,50.833424,4.313378,87.27499410654134,POINT (4.313378 50.833424)
297,50.804455,4.426369,76.37907849209414,POINT (4.426369 50.804455)
298,50.877037,4.300847,73.01103055867883,POINT (4.300847 50.877037)
96,50.863875,4.358708,66.00696036873047,POINT (4.358708 50.863875)
113,50.820042,4.374785,76.07315575153677,POINT (4.374785 50.820042)
235,50.810085,4.324864,59.436626222609235,POINT (4.324864 50.810085)
36,50.845124,4.351486,65.70634769058651,POINT (4.351486 50.845124)
240,50.81418,4.347721,81.10843400053434,POINT (4.347721 50.81418)
281,50.895485,4.341311,70.00291414561568,POINT (4.341311 50.895485)
228,50.816525,4.336212,69.00896780104986,POINT (4.336212 50.816525)
253,50.872475,4.314266,86.64356230624674,POINT (4.314266 50.872475)
245,50.798988,4.375581,74.16231565419976,POINT (4.375581 50.798988)
333,50.856582,4.430988,71.94861276381718,POINT (4.430988 50.856582)
95,50.87808,4.34793,47.46018997087961,POINT (4.34793 50.87808)
256,50.874767,4.308977,67.79406079189259,POINT (4.308977 50.874767)
224,50.824352,4.334465,63.85976378682642,POINT (4.334465 50.824352)
16,50.835968,4.355508,59.010834812182104,POINT (4.355508 50.835968)
2,50.836151,4.326019,77.13755375199351,POINT (4.326019 50.836151)
305,50.895592,4.387965,63.039822352688326,POINT (4.387965 50.895592)
98,50.85904,4.312402,74.55890945538732,POINT (4.312402 50.85904)
166,50.876205,4.337137,77.98060328108747,POINT (4.337137 50.876205)
39,50.834237,4.350732,60.87560636419265,POINT (4.350732 50.834237)
88,50.873354,4.334311,70.19095140838573,POINT (4.334311 50.873354)
258,50.862152,4.323353,70.71514555085545,POINT (4.323353 50.862152)
193,50.848866,4.320628,77.94305934248747,POINT (4.320628 50.848866)
233,50.813858,4.330992,89.22307841564347,POINT (4.330992 50.813858)
141,50.860652,4.358116,80.26286557055268,POINT (4.358116 50.860652)
203,50.84045,4.305055,56.86993162477458,POINT (4.305055 50.84045)
48,50.849358,4.363589,68.05936881243044,POINT (4.363589 50.849358)
327,50.874082,4.362205,57.609355721716014,POINT (4.362205 50.874082)
103,50.834792,4.364115,61.93299064850758,POINT (4.364115 50.834792)
30,50.853666,4.351771,56.571715241187945,POINT (4.351771 50.853666)
169,50.877125,4.387515,71.44666422301724,POINT (4.387515 50.877125)
84,50.85896,4.330107,75.46632446371312,POINT (4.330107 50.85896)
259,50.859608,4.33409,78.15335183099049,POINT (4.33409 50.859608)
62,50.84177,4.38418,81.22956068977228,POINT (4.38418 50.84177)
275,50.896278,4.372427,78.67907870100863,POINT (4.372427 50.896278)
174,50.853947,4.31635,70.74263567325887,POINT (4.31635 50.853947)
354,50.821557,4.402288,81.45039959437806,POINT (4.402288 50.821557)
69,50.827577,4.363797,56.71101526316088,POINT (4.363797 50.827577)
60,50.856714,4.362106,92.35925119432058,POINT (4.362106 50.856714)
310,50.88058,4.401674,59.27884622311785,POINT (4.401674 50.88058)
261,50.86879,4.399587,74.86735574078878,POINT (4.399587 50.86879)
277,50.881588,4.373817,59.88953690625344,POINT (4.373817 50.881588)
326,50.809406,4.443777,70.08933174130078,POINT (4.443777 50.809406)
97,50.858058,4.318689,75.50226501661922,POINT (4.318689 50.858058)
26,50.839413,4.328914,64.43532222610635,POINT (4.328914 50.839413)
243,50.811752,4.353424,72.74671260373331,POINT (4.353424 50.811752)
320,50.887001,4.310701,73.46660223966235,POINT (4.310701 50.887001)
177,50.849409,4.389263,72.55817018527092,POINT (4.389263 50.849409)
184,50.831592,4.385786,59.67043131187195,POINT (4.385786 50.831592)
52,50.859212,4.34551,60.47935834158706,POINT (4.34551 50.859212)
47,50.854714,4.347151,86.18086364085585,POINT (4.347151 50.854714)
143,50.857218,4.407879,61.10554120596396,POINT (4.407879 50.857218)
